Route_No,Comments_1,Shape_Leng,cdo,twoway,sruface_ch,bollardpro,temporary,mandatory,width,surface_ch,buslane,OBJECTID,datasource,classifica,classifi_1,cyclelane,shareduse,segregated,trafficfre,signedrout,oneside,twoway_sin,oneplus,review,difference,gid,MERGE_SRC,Shape_Le_1
,,73.47563303450,,"0","0","0","0","0",0.00000000000,"0","0","1194",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","1","4832",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,73.47563303450
,,251.95667041100,,"0","0","0","0","0",0.00000000000,"1","0","1195",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","1","0","1","1","4847",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,251.95667041100
,,96.77196199200,,"0","0","0","0","0",0.00000000000,"0","1","1196",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","4881",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,96.77196199200
,,26.18703402450,,"0","0","0","0","0",0.00000000000,"0","0","1197",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","4882",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,26.18703402450
,,264.15887439600,,"0","0","0","0","0",0.00000000000,"0","1","1198",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","4883",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,264.15887439600
,,71.38910503150,,"0","0","0","0","0",0.00000000000,"1","0","1199",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","5116",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,71.38910503150
,,15.87887353600,,"0","0","0","0","0",0.00000000000,"0","0","1200",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5238",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,15.87887353600
,,19.84811949730,,"0","0","0","0","0",0.00000000000,"0","0","1201",gda_base_cycle_network,segregatedcyclelane,,"0","0","1","0","0","0","1","0","1","0","5248",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,19.84811949730
,,38.01510420050,,"0","0","0","0","0",0.00000000000,"0","0","1202",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5249",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,38.01510420050
,,73.14375066430,,"0","0","0","0","0",0.00000000000,"0","0","1203",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5411",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,73.14375066430
,,77.39848311370,,"0","0","0","0","0",0.00000000000,"0","0","1204",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5420",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,77.39848311370
,,146.99143472600,,"0","0","0","0","0",0.00000000000,"0","0","1205",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5463",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,146.99143472600
,,386.48431833300,,"0","0","0","0","0",0.00000000000,"0","0","1206",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5480",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,386.48431833300
,,151.08018346400,,"0","0","0","0","0",0.00000000000,"1","0","1207",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","1","0","1","1","5486",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,151.08018346400
,,110.95669903700,,"0","0","0","0","0",0.00000000000,"1","0","1208",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","5648",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,110.95669903700
,,13.64059689540,,"0","0","0","0","0",0.00000000000,"0","0","1209",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5666",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,13.64059689540
,,20.73970821260,,"0","0","0","0","0",0.00000000000,"0","0","1210",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","5703",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,20.73970821260
,,14.96187262650,,"0","0","0","0","0",0.00000000000,"0","0","1211",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","6039",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,14.96187262650
,,88.33295573420,,"0","0","0","0","0",0.00000000000,"1","0","1212",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","6431",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,88.33295573420
,,101.34197874800,,"0","0","0","0","0",0.00000000000,"1","0","1213",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","6432",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,101.34197874800
,,90.82317246030,,"0","0","0","0","0",0.00000000000,"1","0","1214",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","6433",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,90.82317246030
,,28.62201118070,,"0","0","0","0","0",0.00000000000,"0","0","1215",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","6417",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,28.62201118070
,,282.08314541500,,"0","0","0","0","0",0.00000000000,"0","0","1216",gda_base_cycle_network,segregatedcyclelane,,"0","0","1","0","0","0","1","0","1","0","15",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,282.08314541500
,,51.32836442160,,"0","0","0","0","0",0.00000000000,"1","0","1217",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","20",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,51.32836442160
,,35.83172456280,,"0","0","0","0","0",0.00000000000,"1","1","1218",gda_base_cycle_network,"surfacechange;buslane",,"0","0","0","0","0","0","1","1","1","1","5901",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,35.83172456280
,,10.04782475250,,"0","0","0","0","0",0.00000000000,"1","0","1219",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","2095",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,10.04782475250
,,80.17388170030,,"0","0","0","0","0",0.00000000000,"1","0","1220",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","21",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,80.17388170030
,,84.45035632820,,"0","0","0","0","0",0.00000000000,"1","0","1221",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","22",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,84.45035632820
,,36.72272034940,,"0","0","0","0","0",0.00000000000,"1","0","1222",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","23",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,36.72272034940
,,418.95124929500,,"0","0","0","0","0",0.00000000000,"1","0","1223",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","8",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,418.95124929500
,,436.44889644500,,"0","0","0","0","0",0.00000000000,"0","1","1224",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","17",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,436.44889644500
,,252.65086197700,,"0","0","0","0","0",0.00000000000,"0","1","1225",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","18",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,252.65086197700
,,48.66160691870,,"0","0","0","0","0",0.00000000000,"1","0","1226",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","0","1","0","1","1","24",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,48.66160691870
,,34.64614706140,,"0","0","0","0","0",0.00000000000,"0","1","1227",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","1","0","0","1","1","175",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,34.64614706140
,,28.72867185360,,"0","0","0","0","0",0.00000000000,"0","0","1228",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","1","0","0","1","0","184",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,28.72867185360
,,119.77106083000,,"0","0","0","0","0",0.00000000000,"0","0","1229",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","1","0","0","1","0","185",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,119.77106083000
,,72.29032871340,,"0","0","0","0","0",0.00000000000,"0","0","1230",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","1","0","0","1","0","186",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,72.29032871340
,,32.18245529410,,"0","0","0","0","0",0.00000000000,"0","1","1231",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","1","0","0","1","1","187",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,32.18245529410
,,27.83266649360,,"0","0","0","0","0",0.00000000000,"0","1","1232",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","161",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,27.83266649360
,,123.69279769200,,"0","0","0","0","0",0.00000000000,"0","1","1233",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","162",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,123.69279769200
,,1190.56468447000,,"0","0","0","0","0",0.00000000000,"0","1","1234",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","163",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,1190.56468447000
,,35.11145114950,,"0","0","0","0","0",0.00000000000,"0","1","1235",gda_base_cycle_network,buslane,,"0","0","0","0","0","0","1","0","1","0","164",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,35.11145114950
,,395.02328419000,,"0","0","0","0","0",0.00000000000,"0","0","1236",nta_schemes,segregatedcyclelane,,"0","0","1","0","0","1","0","0","1","0","215",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,395.02328419000
,,39.59794227130,,"0","0","0","0","0",0.00000000000,"1","0","1237",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","0","0","1","1","222",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,39.59794227130
,,95.33518033040,,"0","0","0","0","0",0.00000000000,"1","0","1238",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","0","0","1","1","224",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,95.33518033040
,,3.43434282068,,"0","0","0","0","0",0.00000000000,"0","0","1239",gda_base_cycle_network,shareduse,,"0","1","0","0","0","0","1","0","1","1","251",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,3.43434282068
,,29.34336591140,,"0","0","0","0","0",0.00000000000,"0","0","1240",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","260",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,29.34336591140
,,91.28971486410,,"0","0","0","0","0",0.00000000000,"0","0","1241",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","1","0","0","1","0","302",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,91.28971486410
,,77.90114529830,,"0","0","0","0","0",0.00000000000,"0","0","1242",gda_base_cycle_network,segregatedcyclelane,,"0","0","1","0","0","1","0","0","1","0","303",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,77.90114529830
,,714.70694231200,,"0","0","0","0","0",0.00000000000,"0","0","1244",gda_base_cycle_network,shareduse,,"0","1","0","0","0","1","0","0","1","1","309",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,714.70694231200
,,114.32151730900,,"0","0","0","0","0",0.00000000000,"0","1","1245",gda_base_cycle_network,buslane,,"0","0","0","0","0","1","0","0","1","0","317",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,114.32151730900
,,28.07683574580,,"0","0","0","0","0",0.00000000000,"0","0","1246",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","301",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,28.07683574580
,,414.58864826600,,"0","0","0","0","0",0.00000000000,"1","0","1247",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","0","0","1","1","326",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,414.58864826600
,,37.48163608500,,"0","0","0","0","0",0.00000000000,"0","0","1248",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","729",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,37.48163608500
,,195.58280883100,,"0","0","0","0","0",0.00000000000,"1","0","1249",gda_base_cycle_network,surfacechange,,"0","0","0","0","0","1","0","0","1","1","861",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,195.58280883100
,,44.98393903710,,"0","0","0","0","0",0.00000000000,"0","0","1250",gda_base_cycle_network,shareduse,,"0","1","0","0","0","1","0","0","1","1","862",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,44.98393903710
,,15.20034625420,,"0","0","0","0","0",0.00000000000,"0","0","1251",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","922",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,15.20034625420
,,85.06770843920,,"0","0","0","0","0",0.00000000000,"0","0","1252",gda_base_cycle_network,cyclelane,,"1","0","0","0","0","0","1","0","1","0","1076",New Group Layer\Dublin_BikeLife_20200206_Compass_Less_Intersect,85.06770843920
